ID, Months Active, Reviews, Average Review, Votes, Friends 
7GAjxEA-OscXgPt7YFgkBw,66,26,3.88,78,2
hZxWmF4trZTXcPgic6_MAA,54,4,3.25,1,0
5c5bDvjmI_7C0Qsi5xhXPA,20,4,3,5,2
ljMc_NXOInMMSwLm4zerjA,26,3,1,2,0
NhWdv_I0llGEOKR_XsBj5Q,11,9,4.17,7,0
OUz2vWNPDR0kc7LSgoMVfg,31,1,4,0,1
VRRo0Imw53SxgNEzWGAafQ,39,9,4.11,16,0
yXCR31H-Ne_XQiegoufqgQ,53,1,5,9,2
HXShP6Q-OgEg2sc5lIC_kA,22,11,3,10,3
HeKxpZpPd_WweAuZSBZ_qg,27,100,3.93,169,21
h0su1h4oKaiT8jV85yXZrA,69,9,4.71,10,0
grmeDKUcxdcMvS6_aOodZw,19,6,4.5,5,0
uhCOH9ePErEm0t3snXX8EA,58,7,5,9,0
ZJfWHXCWdm01MoDzwXYwAg,51,31,4.32,55,15
dnCSme3Ta8Wgyc6JzenLmg,52,6,2.83,12,0
o6koOXJAhVNbPkyjW9hgoA,15,4,1.75,13,1
_wY1dHBXKN4NjB5IsIk4eQ,71,265,3.77,6633,217
lWrPhZKjmyLrxzdhuT7-4g,35,52,4.42,187,7
OB6SUleaj9LU-sIbzJ_g0w,29,2,3,2,2
sxQJKLDicMpYclLVTD_nZw,27,5,2.6,19,0
6QBDc1kM1r1gwox4UGwyPw,37,2,1,1,0
l-b5Ew0-Bp5vT5GOuFKbXg,32,1,5,0,0
Ia64T3e6oB-xi-_jrmaN3g,28,8,3.29,4,0
AVMDFX1u0LIxjwDrKUUH_Q,37,6,4.25,0,4
iFEG0ttcpZzhEWvTBTzomw,90,102,3.07,303,0
Np9IEqnLmhRB2T5jumPTGw,30,1,5,2,1
7_NytWPdEBfpiqFSyQEKwA,10,5,4.8,2,0
rV-IB6nFEFlNJgV_5tnd_g,68,4,1.33,19,0
cQlKgcb6pe-nG8iqfIKDgw,16,1,5,1,8
bcnAYXA0axwRwxo5wt287Q,83,41,2.95,72,12
IjxVBS1vFtHadxz_kvHW3w,25,2,4,1,0
AS4tZ9iLiNP4tR61KpX9wA,34,7,4.29,10,2
I4u9sLgvjCpw0TSoC7bSgA,32,1,5,1,0
1hdZLYmS9J2I0PT7UnPWLw,57,14,4.08,6,0
ItdJbtQCJx43pQxumtbkEg,62,2,3.5,0,0
UNrWgoLSCyNW_c0SXpvdXQ,21,7,4.29,6,0
2EdPE60tgNG4TGr_ZpYFbQ,74,51,4.54,116,26
jsj5waUYH-HFYU2MumkfiA,54,10,3.9,58,3
j7_lzsCT0AQmAdCYVx7J_A,25,1,4,3,2
GW6dW4Fdt85AXWYv17JBRQ,28,12,4,55,2
lBVewRlKh7g6gGHCQ8S8Jw,15,2,3.5,3,0
M99rXQC1Yd0dna-3IV-GeA,20,30,4,25,1
MyLTYUL1gbWXXhH-7859Kw,39,36,4.39,53,0
4_HsrZ9Zq58oTugu9jXIvw,7,1,5,0,0
3Rr3J9F4ZlE6x6MHRq9Hcg,70,2,3,27,0
lmEkgFvoBC5uWp4RclMK-A,40,3,5,8,1
vOxFEeZkrxJeL1nxNj0qZQ,29,1,1,1,0
f0Vbus3utxiaoC5Dqe_YCQ,26,1,4,1,4
U5P9CmZV-sR2b9hpr6g_rg,23,4,3.75,3,0
3scDPxbkyq8Pe2S2rV7y9w,19,7,3.75,4,0
8WbBr6MRkW8dE9KUYA1yeA,24,3,2.33,3,6
bsaQbhhibvJaPvutORpftQ,73,12,3.25,41,0
4O4o5K6ooE7SSbvTCRW6ww,39,2,3,17,0
9T3bgBoVjh6l2c3PMD_6Xg,60,24,4.5,29,2
UVWe4iOU-RdzAYyzqjrAYg,18,4,4.25,5,4
ycqTUm9KiA_zEXjh6_UG4A,63,2,2,0,0
y5pP11K5yZ23TZcSuEO5UQ,27,4,2,9,0
fugK_sUNZfU43A2Kv6_Mkw,45,5,4,5,3
DouBN909xjJ9zGmvJk5ZJg,66,5,4.2,3,0
cZxY3BVSjkUmKcoAVJH9tA,53,6,4.5,15,3
n3cgAR5_x5ylr2fARqSYjQ,18,3,2.33,0,1
CxNUtBEJFJd8pZPe_MYJ4g,19,3,4,13,1
k7YDps7gTnXpJh2930CGhA,36,2,4.5,0,0
_omeQ_yKW-DJDlVE7MVTBQ,19,14,4.9,4,0
PW7939ZitY9oRkwESPWnQw,58,12,4.2,20,0
dLzan0UMqoDdvBqWMxY6YA,39,1,5,25,13
VJgpai97cTqs6tqurCclCg,10,1,5,0,0
xCY9C6KN9xTDzKrow9iivQ,57,54,3.78,70,8
5yLRM2GM1Exiib35BP4S4g,16,1,5,0,0
5YKYrzJbGuBltt0q74nn9g,37,7,5,12,12
3AJfkhFeQPIQ937fTYmarw,68,111,3.74,90,1
0CRbVcph2RJnvX0QiBBhZw,41,13,3.29,12,1
y7wh6mgpgsH_J63c2JcitQ,91,61,3.8,869,3
D0mfbVKGUCEbqa5ZmJGJQQ,20,1,4,2,0
KPH-vIVqm2p0F-QARtYIsw,15,1,2,0,0
fQC7q3opphU2PjRStnEmcQ,43,2,2.5,6,4
QlyYyQ-QRrdbHapvj3_PsA,54,5,3.8,4,0
nl1k3dyIzvuwy3UpKd9rOA,16,1,3,0,0
meqaaP_FVK062yEXpOf-xg,61,16,3.76,52,0
MWII9qY_SqMPvFE3sV9zGw,41,16,4.25,17,0
OlOr1UhEBcT7xwQ_zDWKNg,62,1,5,6,0
bZgquUB4QmR8m4E876AVeA,31,1,5,0,0
vngeCi604M7Z1bfroW61og,34,4,5,1,2
0H3XjQKRSCz9ihshY2XX2Q,51,3,1.33,5,4
Zuhkib1fI7BsWzV1YOnHUg,26,4,5,4,0
ka45PYSjG3AyGf3p4hxBtQ,40,4,4.75,0,22
wcQZGCHp8fNJgfU6ajsAhQ,24,2,3,7,0
nP4jkC0bos919QtTW2caCw,49,2,1,5,9
sR4yjE01Z1ILFoUbLe7hUg,54,8,2.88,12,0
MWJWF46W18XgXUaAH_kS7w,47,30,4.13,19,0
TFW0QKIvBilwHlHD2ubPyA,38,2,5,4,0
VgAj9dv0-zdB_p5LK8sIhA,8,2,3,0,0
FNjtC7uvEQQ6QwRfoAziRA,76,37,3.79,159,2
ehaSUn67tWxlVpO5yAChHg,50,12,4.08,77,11
D6Cw7_lCpzGnehk_bMpIsA,39,1,1,0,0
C9J0i1nKKXknrLCisBZZeA,45,5,4.14,7,6
GS4tj3_ub283LO_tzjsS5w,43,5,3.4,5,0
#NAME?,21,5,5,6,0
v7BqBbHes2SYiJnBtmcueQ,21,3,2.67,3,0
XRavMrnTKvdHxhVBmQn_wA,48,1,5,0,0
wtcCT9gXwklnNOYaUeyx_A,8,4,4.25,2,0
CLSQ6jAUCDFpkkh4S4GKFg,19,2,1.5,3,0
yqph4q_NycFQc1JbG4WSUw,12,2,5,3,3
NVZ_DCjzJhflzwsMtcF9PA,40,50,3.86,153,15
VgMIhr55b7q7Ez5muNUepA,29,6,4.33,5,0
3qQdQ1Wf2L2ZeGMQO5b1kQ,72,32,4.29,26,0
5xVzKzVHzaWg1RXGD2fhZw,12,1,5,0,0
w2_L6KP6_jYtJkZmE1Fxbg,40,3,4,3,0
FwnmNmBZ6pAPvrbDeZMMfw,29,2,5,0,0
T9Z09LgtlGEUR0VsZfRG3g,9,1,1,3,0
c4Ic9brP8hle_qMjbeejFg,54,24,3.84,33,0
m_yUhRsYJ86K8cleWt9rNg,23,5,4.6,1,0
S7gcTvTwEMdhdi7o52CuAg,41,7,4.88,11,0
8nX4URPOQxDMsYHuuc0fgg,43,3,2,6,6
vEQJEH7SnZTpiU4FYm0Acw,17,16,4.25,21,5
pb1sGw3t_fE_1wSXE2yD8Q,62,7,3.83,0,0
m1teFQ9EUzX2Qbu-S2Gs1w,20,4,3.75,0,0
xRASKLUMCh9xZAmuW4FUQA,64,1,5,6,0
ebBlaA3bH_DbnvYaNwXk_g,24,2,1,1,0
2UJaicWJB9AHTEpq_YDP4Q,19,5,3.83,5,0
LQAiv1A7xc30IRwm-EpwUA,71,39,3.22,43,0
u9mlclmC6fJe2sbAJPNREA,52,17,4.18,1,0
OAfopRyj826QtOKS1lV1yg,44,5,3.25,3,1
l-PcMIlPIBL_kkWBy7IfaQ,26,33,3.94,60,3
Fdv7rnOnuSKw855bYW1pYA,18,5,5,6,8
LXNgH4-aMJ7COOK0P3QV0Q,17,1,5,3,0
1ADzO1AOjVDuByLzaX3pgg,109,963,4.03,1788,19
LzSkoIop_vfDPrMJPg_1mQ,21,4,4,1,5
PjjAIpVZeKcl8URCLH7tLA,26,1,5,0,0
CxKYqJl6cuomvl5j0NUavQ,47,2,5,3,2
Iq9LVJLUNeJdF6KbKcvSZg,81,33,3.39,21,0
EQ_qo0cjqS0mgzKLjN-V_w,20,1,5,0,0
Weem0jfLYBDJlyfKXgvMpw,43,14,4.41,39,2
Z-fvuSqI5SSiZUksPJ_QiQ,70,13,3.15,17,0
SppbPZCqKjHFoDdCe2VghA,42,8,4.38,52,3
PjfsHa6uXswUAQxLSPniug,24,2,5,1,3
RwpA4GGaGxD57T_4cGmG3Q,39,5,3,3,1
gamYvJY-JaxQ0sV5Fkr3DQ,33,1,5,1,0
e693ZRV7C7RZLXlBBcCILg,22,1,1,0,0
bZaSmDxmKbVNOOAdzxX_bg,35,28,3.78,21,2
3eq3O4ENh2lAp8GgHLhTXg,29,7,3.57,1,0
lsf0_tqpK6NBzzTw0H880Q,33,2,5,1,0
4YweeTxGRVQm3qw9lYcz2Q,18,1,1,1,0
_XJ5-NHvOdGABAvoFxNyVw,36,6,4.4,3,1
vFyoKM5nvm3kRpmoE6By8Q,39,21,3.38,12,1
InqdN_8LQ5VVBUIhot8UxQ,9,2,3.5,0,0
_GBFweOh_xyZILZhkmgx2g,31,1,1,2,0
SnkAgdcZBBdZb8jhUtZpfg,43,6,3.25,18,1
Jy7y835jnf_Wmi9G_jqvYg,49,4,2.75,16,1
7eVPoTYPhRptb9_JrbBOoQ,38,7,3.71,13,4
awkpeWY1q6y12ZM_BUkNhA,20,3,3,15,0
oUYwYM_3ojrXS4E22ti2UQ,8,2,5,0,0
egbAY03qGYg24tqTMUjgEA,25,3,4.67,0,2
MC28Cg_TjfUHVBX2KTReYg,63,2,2.5,3,0
MTxTIV7APYS7m9JZ_qiAlA,52,2,3,0,0
m06E63ms1-24FUBbAREclw,66,15,3.47,15,0
1xIlWPqirh2q6bN_ZCbDOQ,9,8,4,1,0
MpUi0ojnB-_pctI6NwlBwQ,27,3,1.5,1,0
af4lHIpd7VNYpSLxDc_ugw,33,2,2,6,0
0txMOqLD3nPRnRZMGzsr1g,7,1,5,0,0
tWUSy87gqxQxoa9XJNJlrA,36,1,1,0,1
hKReoi83m5_CZJl1rGyX4g,59,5,2.33,12,0
vmpK5VVMxsfN-MHzX0AXkQ,41,17,4.24,30,0
MJ7mk6Jv1HSOerjzGc4urA,35,3,5,4,0
jgfbV4f4VW7InVuvmgTJiw,50,15,3.31,20,0
GBSpKeE9Fe5Gx5H5YXTgsQ,56,26,3.88,86,0
e-E5IkXV6B_0QTG931HfFw,47,3,4.33,0,0
RVsfRT_Lk3HQ02QdY7cRxA,37,3,5,2,0
hIaNop5Vxu2iAP01WHcXzA,17,15,3.13,23,0
LSIJi_BKL9oC9_k2ShWmBA,52,3,5,3,0
wy-ImK_qRjEoEJyR-UNkcw,17,4,2.75,0,0
9o9W-jTz9-DhSjBJVztLSw,33,2,5,1,0
3n9nr9635rImbN7SAQ0EWw,58,6,2.5,7,3
B_otSME6GOUtHv6uVb4_Eg,31,4,1,7,0
9HUI7cYDf40dDsr_ULbAeQ,16,18,4.06,148,19
Z1ytZP0PB0AjLUdBczAcDA,28,2,5,1,3
GuH5M6FYf0CKyLgLAN2CKQ,20,1,1,0,0
a0XibHLbAzXCnWkSnrfgzQ,49,59,3.92,111,1
JCG17j1WcjamTkfM54G7ng,23,2,5,0,0
oihlMiEtvAnUru5_BC1KwQ,36,38,3.42,74,4
#NAME?,49,12,3.45,24,0
iP7jakBz6-tU-vZ785s3AQ,49,1,5,2,0
dJ7giC5CN3ywZMwFZ0PLBw,31,19,3.84,14,2
Feu3vkii7CZL7qJCx38gGg,59,109,3.85,483,2
2eVF68QkqhjPBFYI_4ErLA,73,9,3.9,21,10
vBkZGflcRQy5tTTX335xXw,14,2,1,0,0
flzBUQOVroSHRoT10Qx5iA,28,2,5,3,1
C9UTTfmOFuGLWkZLi20zkg,18,1,5,2,0
IDECJ83fmpR_fgjNHFNKbA,20,1,2,0,0
GvWDhqqu6CiB17a9gVnirw,31,5,3.25,6,0
blR1ujtYmrLoeihlAQbCMw,35,1,5,0,0
Me13gW0g1QRawhvBquFXng,39,1,5,1,0
CjaID08yp2vddchyXTSo-A,19,2,4,1,0
4awtPy_a90mciUxOVQaENA,39,18,4.39,74,27
6hMBVblR0my3Yv1B6dq32w,21,1,1,0,0
D0K4xPT0xDEi3ZTGi8Ri-g,54,5,3,25,0
gava8OM11ME2NanZ_l9r-g,33,5,4.67,3,0
_YFr0NsiulAoUOAtARP_Xw,84,9,3.9,46,0
MiG2k7dLOVRPVf1IjhOf2w,36,6,5,1,0
_0dxI24jNnYvg7lUBNcFKg,27,13,3.92,19,0
hZYNUGE5hlAE5c4jJ7aiCw,27,1,3,3,0
CurjUhstCWGDw1niO_NASQ,39,3,5,3,0
qjHEcYrElIIq-9PX_zh5xw,18,6,4.17,10,0
ncy9kLugr5HL9cgMVx4Z2A,23,22,3.27,35,2
0UXkwMMrLbwb10sJhkAKXA,44,3,5,3,0
UkOVTzDYTdVrbvN9xJtKCw,35,8,3.14,7,0
VqrmHIkIM47PxMnY2I7Jjg,31,1,3,0,0
oSmvertkDB1-BnRLWaJnJg,33,3,5,9,0
kib0lauHi9rZxw5Yjnw9zw,12,4,3.5,4,0
7ifMCW-rEfWYJ1cMa7Bq5g,17,3,5,11,0
hR2ZNvJRabtL1QX4oIssvQ,36,3,5,0,5
ArQBbNezTiBqfkA8O_zQJQ,21,1,5,1,1
OpZqYP-vLHtH_H8ytLt40w,49,173,4.21,484,4
Dywpei92tL2PTMi0hqiCWQ,13,2,3,0,0
jYjpGZD4KKXfOd_-lWAa5Q,61,26,4.23,84,2
GAglz3YesfTJdkXhw4JrfQ,20,8,3.71,1,0
rnaWdoG8ld2niPCm9BZfcg,19,5,4.5,7,0
DpkF22FRGbzjF4Hg7Yhi2A,32,8,4.44,7,0
kJUKl1dlEqw7R9W3pzM_6Q,25,5,3.8,2,32
5xswyDHUYkv4CRZqeDIb9g,49,6,4.33,6,108
7H7uymkYduUfCQm3BJxcyQ,42,7,4.17,31,0
Wy6JfQaebNErtuk1mt5aEg,79,51,3.16,270,17
PTuOJKEy1_A5kAsrNjpWcw,26,6,4.17,5,0
qVAnnEdQfRLGij3M9OlokA,51,5,4.8,10,1
qXgmDv3GbOJJA9wWH5f3bg,43,5,4.4,3,2
dMC5pB1A2APaB-MepItZEg,34,118,3.92,156,2
hnQm77AGsF5oxeAtUV_ipg,59,1,5,5,0
PO7AH9gXeodF1rlO8dGcMQ,27,2,3.5,2,0
77qzBQdhnm_-Ccgo-XyX7w,33,3,1,2,0
QtKyFGrN5lxukNc44_cVVQ,63,76,2.72,130,0
5oPwG66useXJo9opoFokgQ,42,3,3.5,3,0
ihF7mAARq5OP3tC9afYaqg,60,3,1.67,10,0
6Z638tiXuMXpp1OvsIVl1A,61,1,4,0,0
5ciioQarOCRhJgQOgXpXPw,27,56,3.93,39,1
QONK8nom0EFSxHEzEMpYQA,40,7,3,4,0
r3lFZ0wHFGJaUCgsg2Qlzg,12,5,4,7,0
y76b3SuhzkXUzyvQbZEEBw,26,34,4.66,34,50
4JuycT-vkuGK00McK3EdQw,8,7,4.33,0,0
94rCjn3GqYeA15-eVV0lfg,56,3,2.33,5,0
NngCtwKUAA9fUmh4VcqUOg,17,6,1.75,4,0
g8rPUY_CH_9xs0WKNeIqHQ,30,2,3,10,1
BKuf6jTeZQH_yVWEpV7vPQ,16,1,5,0,0
91POypmo6V4sbmbULEUqWw,42,52,3.48,105,1
s1MIK_M0EY8xZNRkk4ls0w,65,6,3.2,15,4
MWJd4zj47yH4GpwcOhwORQ,33,11,3.92,13,0
m-BxDNdLDY_D_KVtQzCnuQ,27,7,5,2,0
JA5xlhDIunDFobuVF4D5pg,40,12,2.33,31,1
#NAME?,81,2,4.5,5,3
UkcvT9dYQrBwbp8XtTFc3A,15,1,5,0,0
J2uKFrap275_b-UJLTnT-A,36,6,3.29,7,1
NlQh1iONapm3Nyb0LyeYFQ,30,1,5,3,2
wJkwhqGLENHIDHWlqYXfIw,76,5,4.2,47,1
QKkzJ0BPnEraEnG20vVnOQ,21,10,3.2,14,0
NLni_-0clvu7xoHISwhSNw,33,6,5,11,10
dZyLdr2gGcBM9HrWEylNRw,27,9,3.25,24,8
6dDaq4bzuIyS-RfUYGuHgQ,47,115,4.16,242,24
bghk6MJYuYoUysC4EBdVsw,16,2,4.5,4,0
9jsOZg164NB0rc73ut2FIQ,32,6,4.33,8,0
Ygt0Bl_OXOV1RSLEskfofA,40,7,3.75,18,1
jiPv9HKmEmEMInr9KgRxDw,66,9,3.67,24,0
ONb6tU5PcM2KO3fJwP0leg,48,6,4,2,0
NoxjYVkRQOQXZm7rDvhj-Q,84,9,4.4,23,0
rylKeW9X7_RzMTbsisN58g,7,3,2.33,1,0
9qLwPqr46CQOwPdDf24YtA,40,24,3.38,58,20
um3SPOfLKWq-41gRbvzKMA,42,5,2.8,17,0
b2dRqpu1ayqmYjDmBYySxw,51,20,3.75,17,1
0Fq5oBt9I62lovheUnv0kA,50,8,3.62,4,0
4expbzCvfg4ZEWh8MOD9Cw,82,29,3.5,108,0
ibfK8z_emnNa57YpLuuPWQ,77,22,4.14,49,12
ZHOEvWkeUY1nr-FNFMIKzQ,43,1,1,0,0
GMFA644vmjVXbFwrdai4LA,14,4,4,5,0
CVJeXibMv2UPerB32626Iw,59,7,3.71,69,2
wy7BQ_1Ldqd11Gu25jeiqA,23,1,5,0,0
vCCaoWWaSjRyN0XtCnlwpg,15,4,4.25,5,0
NNJZjawzKTtrepHsDNT7Lw,21,3,2.33,2,3
ESJxnv4YLN42FeG2iCbvDg,13,5,4.8,1,0
0F9Tjaq41ymfwbzaIeeOYg,33,2,1,8,0
ujdXQzw4x7y7tK6nEjIztg,34,2,4.5,16,6
ACBESFA8ZcFMF0i3t4XkGw,30,5,3.6,6,0
yFtm5iy_dBoriBQemp8B0g,40,5,4.75,2,0
pXNEsOyNWFA7BxhDammduQ,56,1,4,0,0
bwN0CXRm7KuiBUbjwB3IHw,62,40,2.4,47,0
6rkDOEOzD9cQYH9_J5yKLw,39,14,2.54,36,0
WcMmYQbQ7mLWWV3N0OVogA,38,5,2.8,13,0
l68a-NyKoVJeoMVGk0PMTw,75,147,4.22,172,6
7M7Xco9NxaJaofX6abCfMA,60,104,3.7,95,0
9lJAj_2zCvP2jcEiRjF9oA,37,3,5,22,0
AtGivxCoSP0YZW_DR89l0w,27,1,5,1,0
DF6ZanvQkDT8or9g1QjTpw,40,20,4,33,0
ZzcyL-8PT-PEmJ6Sym_Hpw,48,2,2.5,3,0
JvbePkX9bmXjkAsJHo2QIA,27,1,1,1,0
8l_unOflWyDmBJ3C0vAlVA,60,95,3.1,263,4
hCUqopDAZjaNoT98RQopaQ,24,2,5,0,0
dWWSXotDuCO8PCdlfB3aTg,34,2,5,1,0
iVAArySeNIf7LYgG-XFoFA,11,1,5,0,0
6Cqilc920olNy07qwuP9Bg,28,3,5,1,0
I6w2mchRimGi3g2fP0JY2Q,45,2,4.5,4,0
L2gseGsXd6D_AKlkbYoG8Q,49,2,3.5,2,1
YkCxVIwFJNwK6JGLJydFgA,25,1,5,0,0
b_nat_EgB8YFbtyH6KCovg,16,6,3.17,8,0
GCe93Ro4CjsW6fuXC87mkQ,87,23,4.04,46,4
3cJWpZyC0UOA1r5AiWDFjg,42,39,3.65,36,10
XsSnBoDIGxiBaNlLPm8gmw,31,48,3.16,51,0
uMcn1U_b4D_u2-1mgeCd_g,15,5,3.2,4,0
Xfxbqodm60eo_dC_9SN5Zw,15,2,2,1,0
0mWN-SJLbDE2LN-3QzOpeg,16,93,3.95,1323,106
khVKfwUxmqz0L_d3Cm1yOg,31,1,4,0,0
4U8LYOgqvS9NpdP3KzIKzQ,22,3,3.33,5,0
SWEff4lYlRMZvt9_MaSvHg,27,1,4,0,0
pBn_-wt6OoBINBlWB__ORA,51,3,3,1,0
06VnnZHSaSOGWLjHIbbqFA,50,9,3.5,24,0
EsqjjmrdnWRqJfS6sTHeQA,64,45,2.64,75,0
VqVfXpSle1NTmuy7aIXQ1Q,46,22,4.55,11,0
mAER6xHBCceoqSFwk5z1Sg,58,2,5,5,1
GbrAfTKITx41kJaSdyz4Wg,78,80,3.75,141,0
CtwJYLSLg1bQO5hhn1kvwQ,49,12,3.67,7,0
pf7FT8PluR7USCuaoxIoxg,42,12,4.42,24,0
cKOdOzs-QUBketCkZ3rYxg,24,9,4.11,10,0
qYnXG4az7ITxdyquD0XDeg,77,6,4.17,14,1
R9sHk0qYLnDujDnzLahm5A,71,27,4.07,26,0
6sy3sg3l8OQFIdtZMAq4ig,17,3,3.33,0,0
UyWgiv1434WcNxqJMa70XA,37,8,3.86,2,0
48LVsQKIXAISfdLda8ub9A,13,6,4.2,1,0
rWa9jGNnnxLWYcfnQb6Alw,38,30,3.47,37,0
bY2Vo644Kh8pe6ghj9OESQ,41,10,2.67,19,0
N2Px9H7zv2NeBU4v4k7CDg,37,4,1.67,2,0
n2SDsmAvEV-Xw6-BI3gioQ,49,2,5,5,0
ZPk_wcW7Xot6LngEUj_F6g,66,25,2.88,35,0
4Q6O1uKK51KgfeZcj56xyA,60,8,4.83,8,0
AZ3MMyPiFrukvuiA2YwX2Q,21,2,3.5,3,0
YYtA814P9bm-xmhRCsOFiw,48,7,4.57,2,7
SJKCDS0LfQelLR_fHRlkJA,29,7,2.14,8,0
CcdJ_VhU_zqe2fL7G3eXug,38,270,3.88,408,13
V3tKShhytJ7CflF3vqureQ,48,15,3.65,16,4
5GHhHJsNWQ4BFC-UHOaFZg,22,3,3.67,2,1
UaNWkSw4TcRLNMRoyk5uMQ,27,2,1,6,0
Rfay6nTu98uvRAZhVV4oVw,24,2,2.5,1,0
PSU9BJavCLmdd6uh6M84cg,41,2,5,14,0
q52MsUgJnVP644LNV1vohg,46,133,4.04,108,3
DrnIPJbLPqhBeWrHP_Epbw,49,6,3.83,2,1
HFLqS8l4pAoiAmoO_IkyHw,40,12,3.86,27,0
QNQr-UFCx3yjpUPo-ZRC7A,51,6,3.5,2,0
QBiZh0QPjW1KMU8qxWY2cQ,79,12,4.64,6,0
o5xhvu4_LjntHl_p0bvZKA,22,7,4.43,19,2
twmCrdNA6futrpytkPOZsw,74,41,3.36,106,11
vIFeP9oZ9-__5iDkbh5MVg,19,2,4,0,0
hnirQYfI4cjrzSMENyQTWw,85,145,3.75,700,16
2EJbfAHmwxm_G6800s1nLw,52,54,3.78,74,0
J0Hds4fh_W-ZltfIls4k3A,59,8,3.25,19,0
vNopOzuJHnmXj90MtMQoHQ,53,6,3.5,1,0
9buMCePmd0nK1KA_E9FJ9A,37,16,3.75,6,0
xF0WaxtUZtQSZaBP-MedyA,28,8,5,11,10
G2cyOjwKHPYY6njtxoymwg,72,11,4.82,12,10
1ypK8kP18BB1OiDwAT87WA,37,1,2,2,1
sw67JKP6yAwNw2EyISOVxQ,81,30,4.17,14,0
yfma4IV-Iv0OPoxJ4D-mPw,62,36,3.69,221,0
MjiJvEItYEkHvpy_x93gQQ,17,5,4.4,1,0
Ksc6eMr1zfwY8_ly5ukz1Q,78,1,5,0,0
HD5puRylYkh5-FU0wHa-tw,30,2,1,6,0
vUrAjWv1MHO9gvL4jHQE0A,9,3,4,9,0
y3sOyQUiwL_dV38H652dfw,67,24,3.56,73,7
n0kkH6CdTDFSOF9mbPMqAw,21,5,4.8,5,11
i4IWeNd4lT3-e-ewUVimGw,91,150,3.57,732,11
ip-qfAieO8FiHUKp3K9ACA,57,10,2.22,37,2
VTALfVJ6nZHWM8-1_3LwdA,48,3,3.67,7,0
L5IVwbV-AysN9xlPyCp6kA,48,3,4.33,3,7
MYf6Ol1ONFnSCCC8C9yUXw,14,1,5,3,0
WtON2Po8HLh6u2AntiASUA,36,3,4.67,9,4
kxq1We_QRY51Bej3R1d3kw,40,5,4.8,0,0
x6VjaH8_V1U15fQM3ldyDg,55,1,1,1,0
lOzqUK2gl09jgAWWK6LYcA,18,6,1.5,31,0
mR7LQurf_awsKqDK46NRew,36,44,4.5,96,14
ppZe9A9eqdQvZ5qyLSTZvQ,40,1,5,6,2
Ic4KkVOIWcsbOz36BU-xWA,25,2,5,2,1
L-VGjAnnjy6YRLt17JCfRg,49,12,3.55,13,2
xVTQGVRDnkhpbcfEbszBJw,49,15,3.4,24,2
xhAGzhqE9npWSOKqGmXQkQ,13,2,4.5,0,0
qK1rzRnD-QD4sRxDU4NhlQ,49,90,4.03,75,9
94KqLMIdaLQU5kTab9gNJg,11,1,3,0,3
Ob-aUBLAA9JhhwC4VUTQSQ,35,8,3.12,10,1
_QVQ8jZN867TyWgGiNGMvQ,21,94,3.8,105,17
LdI_xKBiA2vZOAnh0Eaqmw,42,16,4.94,37,1
USq8uyDAgnUGGIcLvCEi0A,13,2,4.5,0,28
l-o5u_6qbApVylEMWZOrvg,45,16,3.43,5,0
_dkA_9u8Zj5-ttxIl-jrHQ,27,1,5,0,8
HWK5PONLZUCm_bCrAGmO1g,49,3,3.5,0,0
PGTmff_ua9vEzw-uo10olQ,26,9,2.75,2,2
ewJ3wQ3qNV-m43AEs5EVhg,11,2,1,0,0
OfstYFzWZ2R_SQn6dMR5Vg,65,2,5,0,0
qrcduZs4u16jpVZcDQr39Q,27,1,5,0,0
vFfcSMxrSvOn0ErRmMr9hg,21,1,5,0,0
fqEmF-xJun-yjO8id6TTEw,34,3,3,4,0
Y2z-o2uz4kUx-5GGE3GxKQ,43,1,5,0,0
PRL9t9kAO-YrdYCbbXIfYQ,29,12,5,8,5
0EVJRYAg9G1ZkGhP30jtsQ,61,13,3.62,38,0
EMy6UdnvSUhOA40CPgFa_A,67,69,4.01,93,0
HvZBYJRKHfB9ZoKgrE7jUw,25,2,2.5,3,0
Z6mbLph1UYAk2UaIn_81IA,14,9,3.29,35,0
zSJLMv2mv2REr3NdQFo4qg,55,456,3.95,858,6
hx2DYE_BDHEdEKLgbapvJg,66,2,3,1,0
sjTvUku1YwdeHgH4YI3Xjg,42,3,2.33,1,0
pIGfc7gJ1UHjzXXfr8dNuw,68,9,3.14,19,0
G2W9OpdJH07k1eKMV4VaRg,38,3,4,10,1
k91cNRMd50VCmMgAT5_HTQ,36,2,3,0,0
cEmq8-05_1cVIZSa-JL4FQ,51,2,4,2,7
BYeXNlWOtQLOG4l7cd3wVg,41,9,4,14,0
Er39fMSl7QmujJegVi-DrQ,14,4,2.75,9,0
oxACOIWOePAzm_q4PIpxqg,83,7,3,12,0
IfZDKLt9hxn3-l9KExQ-Xg,49,3,3,3,3
S_7IppbeHop2yA5E8lxecQ,14,6,4.67,5,3
OIUqyXb41qairBVW0VC2XA,59,1,1,1,1
LBqnZOT25rsq62EPz8rR7Q,72,693,3.73,1165,3
_HAZu02w_QEX8iWTXKY66Q,29,2,5,16,2
EGiAtB4sgZhDdYpRkDneig,61,278,4.14,918,17
nWOtIqLncxS5cmWCC84D9g,47,9,4.11,8,5
pvqyNhk0hCsJqsFrxwdVmg,26,6,4,12,0
s4mjuHRS6e6kw72SWT4yXA,9,7,4.83,3,0
_TnXqVAlRSoDHS80RCjxsg,44,4,4.25,3,0
